seed,sample,cluster,PC1,PC2
79,0,0,-33.831942376786294,0.9239897596414663
215,0,0,-34.838092643343835,-0.0715694425950804
230,4,0,-33.92847820895496,0.42179939907256275
71,1,0,-35.50798756361824,0.22998541646656892
176,1,0,-35.71122564773491,0.43074072624465426
41,4,0,-33.08885319691872,0.47861706447688296
163,0,0,-34.24917618934422,-0.2774123875915483
34,0,0,-34.25186910103651,-0.2733179805874467
29,1,0,-33.92261203922909,0.45622178650535683
7,2,1,27.995725864149602,3.245572849968626
35,4,0,-34.75665123071395,0.34752253218176854
171,2,0,-33.80226563863494,-0.2765335085746742
215,3,0,-33.9132141065532,0.2857653827777452
229,2,0,-35.32137290452414,-0.011942964444701698
58,0,0,-34.35096348333322,-0.005139503909111373
32,4,0,-34.01004894238814,-0.47114251319099265
212,3,0,-34.19418476046358,0.12426896266289023
22,2,0,-37.1885319508058,0.46559442675187335
47,4,0,-33.73759177991069,0.28482672148447113
62,0,0,-34.665857793476945,-0.14653739786764144
200,4,0,-33.59259821390813,-0.17119646455430915
240,0,0,-33.468311434103754,0.272390323500225
178,1,0,-33.80770395218423,0.3048793135759832
116,1,0,-34.38007340683448,0.44720721636123817
200,2,0,-34.06051560316166,1.0117588552757004
177,0,0,-34.394939446353625,0.051886206720586164
58,4,0,-34.11166189988625,-0.10307882939483161
112,0,0,-34.88353716444861,-0.34504998809529375
73,4,0,-34.10494751226744,-0.10847704579385088
4,2,0,-33.82732699762586,-0.08768249268215994
20,0,0,-35.026986346968194,0.6064379692707874
245,3,0,-35.001401223016785,0.5263774589109633
143,2,0,-34.86846692592956,0.05944369204543188
20,2,0,-34.65814860522892,0.667923637241105
217,2,1,30.01303533281228,3.3468398207109775
53,0,1,29.344114930745235,3.5412024666994317
48,4,0,-35.16189468201457,0.7217662445399841
248,2,0,-34.05669569685808,0.1515768717990468
68,1,0,-34.60734283571791,0.09858947395912292
46,2,0,-34.88313063560787,0.5853592510281558
29,4,0,-35.761293947324745,0.4196046675051321
100,1,0,-34.934070265416665,0.9597827033625497
177,2,0,-33.93303640854896,0.22349586683399097
218,4,0,-34.72340285795052,-0.188905624572708
89,3,0,-33.81982340261799,0.3381151823207844
138,0,0,-33.8247349671274,-0.3306193328037637
217,4,1,29.116599912156808,2.8742455855643794
166,1,1,27.79165666832446,3.356066370345968
58,1,0,-34.218914318592105,-0.25820768454913295
93,2,0,-34.50954780304653,0.04046188269691782
189,0,0,-35.313750190852545,-0.0004545018238286653
200,0,0,-34.731594419353826,0.11066786519727637
64,3,0,-33.532042707263024,-0.21985690699855517
176,0,0,-34.096426667028915,0.054777787407163575
185,4,0,-35.46550274144934,0.4443373590756023
143,1,0,-35.60231114185708,0.8129175935454199
55,2,1,28.44788009681813,3.6170449481074516
200,1,0,-35.72750778391115,0.8783259230710083
137,3,0,-34.00255941885272,0.3726578244457643
63,1,0,-35.23166802934816,0.9983341992831779
120,4,0,-34.080942708978014,0.18941648542023887
41,0,0,-34.26866895875819,0.8684380354301808
230,0,0,-33.441970773483085,0.3066813905058487
18,0,0,-34.75988656698406,0.09679931492784394
162,0,0,-34.08917803014786,-0.008007078259002697
134,4,0,-34.67167560353529,0.01547098709456019
90,3,0,-34.13753605856003,-0.40567668797849926
181,3,0,-35.03689003904184,0.32979726274134535
181,0,0,-35.1189574589223,0.4327600478152585
120,3,0,-35.44279231277007,0.08022738556619172
47,2,0,-34.20192444274633,-0.04417779359367643
22,0,0,-34.06773145253521,-0.018382169622431714
64,0,0,-34.56236045225319,-0.5028781351766863
94,4,0,-33.88660911526577,0.14327358517905664
78,3,0,-33.86207955240384,-0.1335000513979433
91,4,0,-34.97326477826419,1.4631488701524251
39,2,0,-34.45407585742502,-0.17453393626021568
5,4,0,-33.468944388764164,0.16321275153636827
249,4,0,-35.846493761043554,0.35325842349132697
41,2,0,-33.86534179184126,0.34839818910767056
68,2,0,-35.29458812029059,1.127940320478076
63,4,0,-34.43983639641535,1.2619506540634828
92,1,1,29.398013197598743,2.9007436166111926
160,4,1,28.104090061180695,3.0955165383801284
249,1,0,-33.92767003427672,0.27970190910679493
34,3,0,-34.883086121969875,0.2618020355651589
178,0,0,-33.75649952699299,0.03688946188760227
248,0,0,-34.795960691072835,0.48344895854526415
209,1,0,-35.006124073133634,0.023506722236620408
91,0,0,-35.177716151695435,0.9306147971439322
78,2,0,-34.92233736490357,0.15812814047182921
174,0,0,-35.11696545107172,-0.20834351669635343
162,3,0,-34.93097924594735,0.0920325791368283
211,2,1,28.16372057489751,3.097165541572613
229,4,0,-35.56443930247913,-0.0250679805878549
120,1,0,-34.32914405358566,0.5545882285992295
7,3,1,29.204515581805126,3.756970110373282
166,0,1,29.07207070695728,3.427147744915004
174,1,0,-34.10151170324564,0.4316315508161034
218,1,0,-35.671886025665266,0.6041780047812663
104,0,0,-34.05341997288749,0.14011183874961383
101,0,0,-34.22807273734325,0.2855853823285076
230,3,0,-33.20434925560213,0.9095827346874709
138,1,0,-34.38679451556223,0.3378297183864543
210,1,0,-36.372227060045304,0.31102109880123185
137,1,0,-34.59341114917602,0.5319701377118362
189,3,0,-35.12156083143318,0.22883384181167576
224,3,0,-34.50611647065293,0.3595395867837528
249,3,0,-35.42373997298857,0.09342825633596145
245,2,0,-36.34930788509879,0.12218964711006697
137,4,0,-34.230838103566214,0.33856192903368076
166,3,1,29.54997380409842,3.6103694109628424
209,3,0,-36.035190542024026,0.7230013793048042
159,2,0,-34.390928465592935,0.2926305887535671
217,3,1,29.50978874164462,3.1267334529007154
53,3,1,29.017068528363122,3.686010142314141
143,0,0,-33.735131885717834,0.1728886820519656
230,1,0,-34.140526154337515,0.29261885010113686
46,0,0,-34.24717451225807,0.6828119319117165
133,1,1,29.806169115201666,3.5343753345089843
28,4,1,28.092308406538,3.2271462011303513
191,0,-1,-3.9223319540788197,1.379267615081783
156,4,0,-34.41448250377985,1.0830606459823722
133,3,1,27.551487294582312,2.9381189343179726
174,3,0,-34.15936742429569,0.09287538741760526
163,3,0,-33.06631861368792,0.539644413855494
179,1,0,-35.049082756621615,-0.14188063104700366
168,4,0,-34.52462950054864,0.24951838895907846
163,1,0,-34.005852219330805,1.359227629163544
28,3,1,28.91927808128044,3.0552733321715126
24,2,1,28.308974051178875,3.2011745075718303
93,3,0,-34.8142587808128,-0.09032799970865144
210,0,0,-35.04519721730673,0.6655056771416199
133,0,1,29.100357576663484,3.2611412563729845
28,2,1,29.4518647786057,3.911897011042596
92,3,1,29.039489259443005,3.0166650721806776
249,0,0,-35.397337765463774,-0.04054991224368829
210,3,0,-35.574266946282314,0.2673975207033667
73,2,0,-33.49951813712775,0.18584586996846725
163,2,0,-34.167808675963734,0.9204365171634438
176,3,0,-35.1573475029015,1.8907488767301819
92,2,1,28.03591518257406,3.026493179776089
120,2,0,-34.239166321900534,-0.32200816594566295
22,3,0,-33.57606661306302,0.882271355777939
78,1,0,-35.11269958528157,0.47463083653288746
53,2,1,28.529888712277774,3.119402370822645
76,0,0,-34.393277732941485,0.05144031968678828
7,0,1,28.421812662384212,3.0000971513244825
179,0,0,-35.153225952510255,0.17142432160236357
204,2,0,-35.62211325812089,-0.07034037773614249
132,1,0,-33.4212061462654,0.08102167329854743
111,0,0,-33.18147680488764,-0.051123116920975535
211,0,1,28.674925885353026,3.0739898647256703
211,3,1,28.925033757160502,2.988397726585028
6,3,-1,-32.59969821131642,2.4879219135513444
78,0,0,-34.966183122908504,0.5746225700755005
3,3,1,28.834568085079304,3.239123725040639
92,0,1,29.59650022956456,2.9658321812211677
167,4,0,-35.213752076111305,-0.05272433522666903
92,4,1,29.531771764971342,3.949052634893221
190,3,0,-34.2373482607601,0.08299846029092624
109,0,1,30.27284292691109,3.6585742457402968
55,3,1,29.47754905771685,3.5781769140028605
28,1,1,28.671103948571556,2.9870509589456913
119,2,1,28.88799940642983,3.56609371672998
218,2,0,-33.785309640089714,0.435188487087704
204,4,0,-34.4300467804211,0.25636762538179036
53,1,1,27.75302910217653,3.6977781138794605
7,4,1,29.169507189771295,3.471933440264901
37,2,1,30.755902860701784,3.499008806837641
