seed,sample,cluster,PC1,PC2
41,2,0,6.220966886942463,-4.425685269908067
82,4,-1,-8.357175944025098,11.306184839393826
195,1,0,5.9489589792935,-4.6468218535662045
62,1,0,4.293220636082254,-5.063554058444831
244,0,0,7.014834313650958,-4.214077184032266
30,2,0,7.591915833840571,-4.438583579791612
168,1,1,-6.061096368975084,6.867067047329517
62,2,0,5.346439044284082,-4.4888297285876115
48,3,1,-4.67860495003473,7.412777147746292
127,3,0,5.825010063313716,-4.4830465358720195
215,2,1,-4.391935990165629,6.9195565322307715
124,4,0,6.133619708301736,-4.425031754108646
182,4,0,5.9172848346601175,-4.270604011599512
119,0,1,-9.108862262175045,8.939967135098046
113,1,0,5.072335157093781,-5.3816925387105154
145,0,0,6.029254382366149,-4.607635939798611
105,3,1,-5.221143171436336,3.3411540487777556
97,0,0,6.299662961183757,-3.8915799406911757
245,2,-1,-0.7530069563481355,1.4760031029766807
28,3,0,5.594236199454553,-4.6287359567391215
77,1,0,6.136728879497374,-4.773092449923274
55,0,1,-8.087683573283456,10.057244029914555
49,4,0,6.207541497549439,-4.096083023653788
49,1,0,6.321230281038218,-5.306655514994322
88,0,0,5.697451182870874,-5.021170660564338
67,4,0,7.14596617596724,-3.7908750552965027
226,2,1,-5.731360037553308,6.615095105257739
124,3,0,5.607121561160233,-5.594734482693371
169,2,0,6.142473962579031,-4.044328521858323
108,2,0,5.683367693930219,-4.945611505766855
127,1,0,6.021979558715278,-4.739743321654767
7,0,0,4.757795675391769,-4.3217994601350185
207,0,1,-4.673836794586328,5.206549124305098
34,2,0,6.508397146858433,-3.7247728681102714
166,0,0,5.996193473527821,-4.740772557188579
55,4,0,6.20883287238329,-4.583390575340745
27,1,0,5.992197101980846,-4.917542667961019
98,0,1,-4.000964629707182,7.433163838362676
163,3,1,-4.5403773100194265,7.197197116586078
180,3,0,5.1599873095871125,-4.586836508596019
25,4,0,4.8393212884363965,-5.297837400291309
127,2,0,6.333419879056942,-4.203766409606208
107,4,0,4.716483276680971,-4.533296554939657
160,2,0,5.51246484812143,-4.92654678180342
244,3,0,5.867507463118085,-4.754382806006448
89,0,0,4.733957997145678,-5.098241736995233
